#lon lat ve vn vu se sn su name
171.46300 -42.74050 -7.98923 -0.70220 NaN 0.46521 0.30949 NaN 3502
176.70300 -38.45400 4.12160 -10.95059 NaN 1.01000 1.04000 NaN 2405
177.00900 -37.95500 5.10454 -13.81854 NaN 1.07000 1.18000 NaN 2402
176.64400 -38.60800 3.17949 -11.08193 NaN 0.54233 0.43293 NaN 2398
176.89200 -39.23400 0.88171 -16.68607 NaN 0.60000 0.79000 NaN 2393
176.81900 -39.02900 1.53462 -14.42960 NaN 0.99000 0.59000 NaN 2392
177.17800 -38.81500 2.32524 -17.08633 NaN 0.80000 0.69000 NaN 2389
176.63000 -39.17900 1.31231 -13.37880 NaN 0.68000 0.55000 NaN 2386
176.23600 -38.58500 1.86890 -8.32317 NaN 1.26000 0.83000 NaN 2373
176.09400 -38.63300 -0.71570 -5.12165 NaN 0.55000 0.75000 NaN 2353
176.51700 -38.02600 3.27053 -1.63661 NaN 1.24000 1.43000 NaN 2346
176.51000 -38.83100 3.46441 -10.78606 NaN 0.62000 0.62000 NaN 2345
176.58400 -38.28600 1.96482 -8.60198 NaN 0.93000 1.00000 NaN 2306
176.26000 -38.89000 3.99966 -9.58867 NaN 0.52000 0.66000 NaN 2275
175.98600 -38.59800 4.25965 -3.89706 NaN 2.56000 2.36000 NaN 2164
176.15600 -38.52100 0.63946 -6.10421 NaN 0.94000 0.82000 NaN 2137
176.02100 -38.51800 2.42034 -6.17022 NaN 1.16000 0.76000 NaN 2118
175.91500 -38.61600 0.07404 -3.38838 NaN 0.49000 0.53000 NaN 2085
176.21400 -38.79100 4.49667 -7.81451 NaN 0.77000 0.79000 NaN 2016
176.12100 -38.68600 -0.25718 -3.26114 NaN 1.28000 1.33000 NaN 2013
175.99700 -38.70900 3.93839 -2.07056 NaN 1.29000 1.54000 NaN 2012
176.03000 -38.65700 5.30640 -1.17312 NaN 1.77000 1.31000 NaN 2011
175.92700 -38.68300 1.24182 -1.00737 NaN 1.33000 0.88000 NaN 2010
175.95700 -38.66600 0.14299 -1.54401 NaN 1.07000 0.59000 NaN 2009
175.96700 -38.64400 2.75433 -3.10364 NaN 1.35000 1.14000 NaN 2008
175.88500 -38.62400 1.46208 -3.36997 NaN 0.94000 0.65000 NaN 2006
175.80500 -38.67200 0.40849 -2.99850 NaN 0.82000 0.72000 NaN 2004
175.74600 -38.61000 -0.74590 -3.74083 NaN 1.03000 0.85000 NaN 2001
177.66400 -38.30000 2.69268 -17.51220 NaN 0.77000 0.72000 NaN 1583
175.73700 -40.84900 -24.55001 -10.59508 NaN 0.69000 0.67000 NaN 1527
176.46900 -39.68800 -4.92984 -12.76479 NaN 0.59000 0.49000 NaN 1502
176.91700 -39.47900 -4.27935 -15.20481 NaN 0.60000 0.47000 NaN 1501
171.01300 -42.73400 -4.36000 0.17281 NaN 0.48000 0.43000 NaN 1421
170.83000 -42.95300 -5.87000 0.13255 NaN 0.46000 0.47000 NaN 1420
171.09600 -42.99600 -11.46000 -3.43750 NaN 0.63000 0.76000 NaN 1415
171.41900 -43.38600 -26.94000 -10.88797 NaN 0.58000 0.48000 NaN 1412
171.78600 -43.03600 -23.61000 -8.66755 NaN 0.70000 0.74000 NaN 1410
171.68900 -43.11300 -23.45000 -9.21764 NaN 0.63000 0.67000 NaN 1409
172.08600 -43.22300 -29.13000 -10.37777 NaN 0.48000 0.57000 NaN 1408
171.43400 -43.11400 -21.14000 -9.27764 NaN 0.55000 0.66000 NaN 1405
171.25700 -43.19600 -21.14000 -8.31774 NaN 0.59000 0.52000 NaN 1403
171.72300 -43.35600 -28.74000 -11.12793 NaN 0.59000 0.66000 NaN 1402
171.77000 -43.25800 -28.43000 -11.55781 NaN 0.92000 0.80000 NaN 1401
171.63500 -43.23300 -26.25000 -10.13778 NaN 0.69000 0.82000 NaN 1400
172.88800 -34.43200 0.08000 -0.45811 NaN 0.40000 0.41000 NaN 1396
177.76900 -37.82500 3.44137 -16.45109 NaN 0.72000 0.49000 NaN 1304
177.30800 -37.99500 4.56723 -14.60941 NaN 0.56000 0.74000 NaN 1297
178.34900 -38.07500 10.53049 -20.27183 NaN 0.53000 0.66000 NaN 1295
177.50900 -38.07500 2.60397 -15.68110 NaN 0.82000 0.84000 NaN 1294
177.86300 -38.10900 2.18147 -16.97173 NaN 0.70000 0.52000 NaN 1292
177.24400 -38.17500 2.11204 -16.61084 NaN 0.63000 1.13000 NaN 1285
176.85700 -38.35000 4.19208 -11.76933 NaN 1.68000 1.98000 NaN 1282
178.05700 -38.37200 0.92096 -18.05227 NaN 0.80000 0.58000 NaN 1281
178.32500 -38.39700 -1.09945 -18.53228 NaN 0.57000 0.52000 NaN 1279
176.44800 -38.54500 3.47360 -9.52442 NaN 0.91000 1.44000 NaN 1276
178.10200 -38.55800 -3.59919 -17.89258 NaN 0.55000 0.62000 NaN 1274
177.80500 -38.57500 1.11158 -17.84282 NaN 0.44000 0.47000 NaN 1273
177.13900 -38.57700 1.79178 -15.26751 NaN 0.76000 0.78000 NaN 1272
176.71300 -38.94300 2.55841 -12.85533 NaN 0.54000 0.47000 NaN 1263
175.63700 -39.12900 2.17667 -4.60860 NaN 0.77000 0.77000 NaN 1261
177.14800 -39.13000 0.65195 -18.15524 NaN 0.58000 0.74000 NaN 1260
175.19800 -39.46000 -1.48065 -2.94429 NaN 0.60000 0.67000 NaN 1252
175.73600 -39.54200 -1.79048 -4.66502 NaN 0.75000 0.49000 NaN 1244
175.48100 -39.75500 -3.27027 -3.58440 NaN 0.90000 0.64000 NaN 1239
176.49700 -40.00100 -10.96994 -11.90451 NaN 0.57000 0.49000 NaN 1236
176.78300 -40.09300 -10.94992 -16.07448 NaN 0.93000 0.67000 NaN 1235
176.33900 -40.18100 -13.27999 -11.37456 NaN 0.64000 0.56000 NaN 1233
175.88100 -40.21100 -11.95004 -8.11456 NaN 0.48000 0.56000 NaN 1232
175.48800 -40.24000 -9.45007 -4.47453 NaN 0.72000 0.60000 NaN 1231
176.45300 -40.38500 -18.81998 -13.03467 NaN 0.77000 0.66000 NaN 1230
175.25900 -40.49300 -12.83005 -4.14471 NaN 0.61000 0.52000 NaN 1229
175.62500 -40.51000 -17.52003 -5.73475 NaN 0.46000 0.46000 NaN 1228
176.00600 -40.58000 -22.88001 -10.17483 NaN 0.61000 0.56000 NaN 1227
175.44300 -40.79700 -19.85002 -7.73502 NaN 0.42000 0.40000 NaN 1226
173.86800 -40.85400 -6.39002 -0.76503 NaN 2.23000 1.38000 NaN 1224
175.39000 -41.07500 -24.82001 -9.68531 NaN 0.41000 0.41000 NaN 1222
175.51300 -41.12800 -28.66001 -10.56537 NaN 0.42000 0.51000 NaN 1216
175.65200 -41.18000 -29.77001 -10.82542 NaN 0.48000 0.42000 NaN 1215
174.87400 -41.18300 -21.24002 -6.39541 NaN 0.56000 0.57000 NaN 1214
174.77800 -41.23100 -20.57001 -6.05547 NaN 0.62000 0.45000 NaN 1212
174.82800 -41.29400 -23.75001 -7.56554 NaN 0.52000 0.55000 NaN 1207
174.71100 -41.34100 -22.72001 -7.08559 NaN 0.53000 0.46000 NaN 1202
175.33200 -41.39900 -31.91001 -8.86566 NaN 0.53000 0.58000 NaN 1193
172.73500 -42.01400 -10.59001 -0.65635 NaN 0.91000 0.86000 NaN 1171
172.38000 -43.27000 -30.98000 -10.46783 NaN 0.55000 0.48000 NaN 1132
172.13700 -43.38000 -31.38000 -11.21796 NaN 0.41000 0.44000 NaN 1131
171.74200 -43.46800 -30.04000 -11.34806 NaN 0.52000 0.54000 NaN 1123
171.36100 -43.74700 -30.99000 -11.90840 NaN 0.69000 0.81000 NaN 1115
171.56500 -44.00800 -31.94000 -11.73872 NaN 0.61000 0.59000 NaN 1112
171.29900 -44.20500 -31.65000 -11.87896 NaN 0.53000 0.57000 NaN 1109
171.10300 -44.09100 -31.16000 -11.86882 NaN 0.52000 0.90000 NaN 1108
170.92000 -44.12200 -30.82000 -11.10886 NaN 0.58000 0.64000 NaN 1107
170.27800 -44.13900 -27.85000 -11.27888 NaN 2.31000 1.39000 NaN 1105
171.25800 -44.44300 -31.34000 -11.83925 NaN 0.53000 0.66000 NaN 1104
171.05700 -44.40100 -31.11000 -11.97920 NaN 0.62000 0.58000 NaN 1103
170.60300 -44.30000 -30.50000 -11.77907 NaN 0.50000 0.56000 NaN 1102
170.65400 -44.96800 -32.13000 -12.27989 NaN 1.41000 1.31000 NaN 1097
170.96500 -44.83000 -31.91000 -10.03972 NaN 1.32000 1.19000 NaN 1094
170.69500 -44.74400 -30.84000 -12.52962 NaN 1.94000 1.73000 NaN 1093
170.32600 -44.80400 -30.69000 -13.91969 NaN 1.47000 1.51000 NaN 1065
169.76300 -44.73400 -28.54000 -12.94960 NaN 0.97000 1.31000 NaN 1064
169.37900 -44.48300 -26.38000 -12.32930 NaN 2.11000 2.24000 NaN 1063
169.76900 -44.31800 -27.29000 -13.03909 NaN 1.19000 1.26000 NaN 1062
169.19100 -44.87200 -28.00000 -10.79977 NaN 0.78000 0.67000 NaN 1043
169.19800 -45.38800 -28.01000 -13.24041 NaN 0.67000 0.71000 NaN 1017
167.73900 -45.56200 -24.64000 -11.41063 NaN 0.71000 0.75000 NaN 1004
167.65500 -45.31400 -23.78000 -3.09032 NaN 0.85000 1.30000 NaN 1002
170.70900 -44.52000 -31.16000 -12.05934 NaN 0.70000 0.84000 NaN eejg
176.67300 -37.86200 0.15712 -7.70684 NaN 2.41000 2.00000 NaN eay8
175.10900 -41.16800 -25.36001 -9.09541 NaN 1.83000 1.50000 NaN eaxw
175.32100 -41.60700 -33.61001 -10.23590 NaN 0.98000 1.48000 NaN eaxv
175.05100 -41.26300 -27.24001 -9.22551 NaN 1.38000 1.24000 NaN eaxu
175.40300 -41.45100 -33.73001 -10.18572 NaN 1.03000 1.25000 NaN eaxt
175.35600 -41.52300 -33.59001 -9.70580 NaN 1.42000 0.99000 NaN eaxr
175.79100 -41.17900 -29.30001 -11.23542 NaN 1.05000 1.19000 NaN eaxq
175.19700 -41.52300 -33.26001 -9.72580 NaN 1.16000 1.13000 NaN eaxp
174.70400 -41.23200 -19.47001 -5.35547 NaN 1.84000 0.91000 NaN eaxn
167.13500 -45.00400 -19.05000 -0.24994 NaN 1.64000 2.07000 NaN dn4g
175.54100 -40.92100 -23.51002 -9.62515 NaN 0.69000 0.60000 NaN dk29
176.03100 -40.88600 -25.97001 -9.06512 NaN 0.91000 0.84000 NaN dk1u
175.89100 -40.88300 -25.89001 -9.14512 NaN 0.63000 0.61000 NaN dk1r
176.06000 -40.71400 -25.77001 -9.51496 NaN 0.62000 0.71000 NaN dk1q
175.85700 -40.68200 -23.38001 -9.85492 NaN 0.73000 0.74000 NaN dk1p
176.02200 -40.30200 -17.55002 -8.96462 NaN 0.65000 0.69000 NaN dk1n
171.73500 -42.71100 -10.99000 -1.97716 NaN 0.88000 0.84000 NaN dk0t
171.83200 -42.60700 -8.60000 -0.33704 NaN 0.81000 0.84000 NaN dk0r
171.49300 -42.99600 -18.61000 -5.23750 NaN 0.84000 0.92000 NaN dk0q
171.48800 -42.91900 -16.17000 -4.21741 NaN 0.86000 1.26000 NaN dk0p
171.87700 -42.69300 -12.69000 -2.44714 NaN 0.87000 0.87000 NaN dk0n
171.70800 -42.66900 -8.76000 -0.68711 NaN 0.88000 0.76000 NaN dk0m
171.79900 -42.78800 -16.99000 -3.26725 NaN 1.06000 1.11000 NaN dk0l
174.74900 -41.17800 -18.25002 -5.00541 NaN 1.78000 0.89000 NaN df6h
168.67000 -45.04300 -27.62000 -8.42998 NaN 1.67000 0.95000 NaN df5e
168.94500 -44.87200 -27.40000 -9.86977 NaN 0.99000 1.01000 NaN df5a
168.40900 -44.87300 -26.94000 -9.05977 NaN 1.01000 1.27000 NaN df59
168.78600 -44.49800 -23.89000 -8.07931 NaN 1.09000 1.34000 NaN df57
168.46900 -44.64400 -23.17000 -8.79949 NaN 1.02000 1.17000 NaN df56
168.96600 -44.16700 -19.91000 -6.18891 NaN 0.87000 1.01000 NaN df53
168.33800 -44.22900 -9.19000 -0.73899 NaN 0.99000 0.98000 NaN df52
168.68500 -44.27200 -17.81000 -7.07904 NaN 1.06000 1.12000 NaN df51
167.86800 -44.78500 -25.18000 -6.42967 NaN 0.87000 0.95000 NaN df50
167.96700 -44.99700 -30.44000 -7.98993 NaN 1.30000 1.16000 NaN df4y
167.37800 -45.69300 -24.15000 -8.70079 NaN 1.36000 1.82000 NaN df4x
167.41100 -45.46000 -22.44000 -6.44050 NaN 1.40000 1.23000 NaN df4w
167.55900 -45.40200 -23.06000 -4.16043 NaN 1.24000 1.33000 NaN df4v
167.18000 -45.34300 -21.45000 -5.73036 NaN 1.67000 1.16000 NaN df4u
167.21600 -45.26800 -19.96000 -3.43026 NaN 1.26000 0.89000 NaN df4q
167.52600 -45.11500 -21.46000 -5.44007 NaN 1.18000 1.75000 NaN df4p
167.63300 -44.86800 -17.77000 -3.51977 NaN 2.13000 1.93000 NaN df4n
167.52300 -45.02500 -23.32000 -4.75996 NaN 1.48000 1.28000 NaN df4m
166.79700 -45.44300 -20.47000 -4.57048 NaN 1.46000 1.44000 NaN df4l
167.07700 -45.52000 -20.64000 -6.02058 NaN 1.36000 1.54000 NaN df4k
166.87300 -45.70300 -20.17000 -7.86080 NaN 1.04000 1.38000 NaN df4j
166.88600 -45.83400 -22.18000 -10.75097 NaN 1.57000 1.43000 NaN df4h
167.11900 -45.70600 -21.69000 -9.26081 NaN 1.09000 1.99000 NaN df4g
167.20200 -45.89500 -23.04000 -12.38104 NaN 1.33000 1.90000 NaN df4f
166.58300 -45.93700 -19.48000 -6.75110 NaN 1.31000 1.33000 NaN df4e
168.41100 -45.09100 -29.40000 -10.40004 NaN 1.38000 1.08000 NaN df4d
166.99600 -46.14200 -22.31000 -7.82135 NaN 1.08000 1.76000 NaN df4c
167.31900 -44.90600 -18.47000 -0.92981 NaN 2.10000 1.94000 NaN df4b
167.64600 -44.72500 -20.33000 -2.44959 NaN 1.14000 1.06000 NaN df4a
168.01400 -44.49000 -16.53000 -5.57930 NaN 0.83000 0.84000 NaN df49
168.16200 -44.64500 -22.21000 -7.31949 NaN 0.99000 0.78000 NaN df48
168.12700 -44.81500 -25.51000 -8.33970 NaN 0.90000 0.82000 NaN df47
176.08500 -39.81800 -4.54006 -10.02462 NaN 0.98000 0.60000 NaN de4v
175.21300 -39.05700 0.33762 -3.03497 NaN 0.71000 0.80000 NaN ch35
175.40500 -39.36100 -3.19104 -2.36492 NaN 1.57000 1.87000 NaN ch34
175.26400 -39.32400 -0.53106 -2.61460 NaN 0.93000 0.74000 NaN cbwx
175.31000 -39.43200 -0.64076 -2.58452 NaN 0.63000 0.55000 NaN cbwt
171.54100 -42.64900 -6.77000 0.10291 NaN 0.73000 0.90000 NaN c8ub
171.65500 -42.83500 -16.29000 -4.39731 NaN 0.72000 0.78000 NaN c8ua
171.35100 -42.80600 -8.62000 -0.32727 NaN 0.67000 0.81000 NaN c8u9
171.90200 -42.77500 -17.57000 -5.24724 NaN 0.66000 0.86000 NaN befd
171.97800 -42.83300 -20.64000 -6.84731 NaN 0.68000 0.76000 NaN befc
171.82100 -42.86800 -19.39000 -5.94735 NaN 0.66000 0.79000 NaN befb
175.75800 -38.81700 -1.38377 -3.80128 NaN 1.43000 1.28000 NaN be3b
176.04500 -38.54300 3.09809 -6.07435 NaN 1.31000 1.72000 NaN be31
176.13100 -38.52700 2.23546 -6.46867 NaN 2.49000 1.89000 NaN be2x
174.93600 -41.07300 -19.27002 -5.71530 NaN 0.51000 0.67000 NaN bdhe
175.30600 -40.94700 -20.74002 -7.95517 NaN 0.46000 0.44000 NaN bdhd
175.34800 -40.75000 -18.13003 -6.43497 NaN 0.48000 0.41000 NaN bdhc
174.98400 -40.90400 -16.43002 -4.30511 NaN 0.44000 0.47000 NaN bdhb
175.62200 -41.01400 -25.94001 -10.49525 NaN 0.46000 0.43000 NaN bdha
175.86500 -41.29300 -30.80000 -10.40555 NaN 0.49000 0.52000 NaN bdh8
175.68500 -41.12000 -28.74001 -10.64536 NaN 0.49000 0.52000 NaN bd8b
175.76200 -40.96800 -26.59001 -10.55520 NaN 0.53000 0.52000 NaN bd8a
176.21300 -40.38500 -18.13000 -11.10467 NaN 0.65000 0.68000 NaN bd89
176.33200 -40.64100 -26.10000 -10.72488 NaN 0.44000 0.68000 NaN bd88
176.46000 -40.55000 -23.40999 -11.50480 NaN 0.72000 1.03000 NaN bd87
175.82700 -40.30400 -14.08004 -7.04461 NaN 0.58000 0.83000 NaN bd86
175.87500 -40.31300 -14.92003 -8.03462 NaN 0.60000 0.76000 NaN bd85
175.88700 -40.30400 -14.25003 -7.71461 NaN 0.59000 0.52000 NaN bd84
175.84900 -40.27600 -13.49004 -6.93459 NaN 0.75000 0.67000 NaN bd83
175.90800 -40.29000 -13.82003 -7.98460 NaN 0.45000 0.97000 NaN bd82
175.67900 -40.55600 -19.06003 -8.78480 NaN 1.33000 1.07000 NaN bd81
175.66700 -40.85200 -23.40002 -10.23508 NaN 0.57000 0.58000 NaN bd80
177.34400 -38.27600 2.93801 -15.53228 NaN 0.83000 0.92000 NaN bc7h
176.85500 -37.98900 5.76129 -15.76170 NaN 1.14000 1.13000 NaN bar4
176.94300 -37.95500 7.27541 -16.87038 NaN 1.49000 1.45000 NaN bac2
177.96100 -39.09000 -3.80942 -18.62335 NaN 0.80000 0.66000 NaN b9fc
176.47500 -40.29300 -16.06998 -13.02461 NaN 0.53000 0.56000 NaN b9fb
176.37900 -39.28300 0.91077 -11.66818 NaN 0.53000 0.71000 NaN b9f9
175.92700 -39.22500 0.56849 -6.34928 NaN 0.49000 0.49000 NaN b9f8
176.08100 -39.26400 0.62944 -7.93890 NaN 0.59000 0.58000 NaN b9f7
171.31300 -42.90800 -12.70000 -2.88739 NaN 0.67000 0.66000 NaN b9ex
171.15800 -42.90500 -8.85000 -1.58739 NaN 0.69000 0.60000 NaN b9ew
171.40300 -42.84000 -10.70000 -2.07731 NaN 0.55000 0.68000 NaN b9ev
171.48500 -42.83600 -12.56000 -3.26731 NaN 0.65000 0.86000 NaN b9eu
171.55400 -42.72400 -9.18000 -1.13718 NaN 0.71000 0.62000 NaN b9et
171.43000 -42.76200 -7.94000 -0.60722 NaN 0.56000 0.81000 NaN b9er
171.31300 -43.05200 -17.66000 -7.39757 NaN 0.77000 1.05000 NaN b9ej
171.58800 -43.38900 -28.42000 -10.83797 NaN 0.91000 0.90000 NaN b9eh
171.36200 -43.43400 -27.79000 -10.61802 NaN 0.77000 0.70000 NaN b9eg
171.41800 -43.52300 -28.56000 -11.43813 NaN 0.58000 0.51000 NaN b9ef
175.14400 -41.39300 -31.26001 -9.77566 NaN 0.54000 0.63000 NaN b9cv
175.14400 -41.08200 -22.77002 -7.84531 NaN 0.63000 0.53000 NaN b9cm
174.98000 -41.26400 -26.37001 -7.82551 NaN 0.75000 0.75000 NaN b901
175.23200 -41.42900 -32.14001 -9.34569 NaN 0.46000 0.44000 NaN b8yu
175.49900 -41.42300 -32.43001 -9.60569 NaN 0.51000 0.46000 NaN b8ym
175.54800 -41.25600 -30.67001 -10.23551 NaN 0.47000 0.57000 NaN b8yl
175.65900 -41.32600 -31.73001 -10.13558 NaN 0.50000 0.51000 NaN b8yk
175.71700 -41.40100 -32.56001 -9.82567 NaN 0.43000 0.52000 NaN b8yj
172.25700 -42.77700 -23.13000 -9.60724 NaN 1.62000 1.74000 NaN b8y4
170.57600 -43.72500 -26.07000 -10.79837 NaN 0.55000 0.87000 NaN b8y3
170.11900 -43.75900 -22.56000 -9.03842 NaN 0.48000 0.92000 NaN b8y2
170.82400 -43.78500 -28.30000 -11.63845 NaN 0.53000 0.58000 NaN b8xx
170.44100 -43.77100 -25.56000 -10.84843 NaN 0.61000 0.80000 NaN b8xv
171.03800 -43.29600 -22.23000 -9.46786 NaN 0.67000 1.02000 NaN b8xu
170.84900 -43.21700 -17.98000 -6.21776 NaN 0.60000 0.67000 NaN b8xt
170.62500 -43.38800 -20.13000 -7.48797 NaN 0.62000 0.70000 NaN b8xr
169.99400 -43.90600 -24.10000 -10.23859 NaN 0.58000 0.81000 NaN b8xq
169.93300 -43.79900 -21.68000 -6.91846 NaN 0.66000 0.68000 NaN b8xp
169.82200 -43.76500 -20.19000 -7.34842 NaN 0.58000 0.59000 NaN b8xn
170.89300 -43.54800 -26.22000 -11.00816 NaN 0.58000 0.62000 NaN b8xm
171.17600 -43.73600 -30.21000 -11.99839 NaN 0.60000 0.69000 NaN b8xl
170.42300 -43.63600 -23.49000 -9.78827 NaN 0.56000 0.82000 NaN b8xk
170.51100 -43.48600 -21.16000 -8.37809 NaN 0.69000 0.77000 NaN b8xj
170.70200 -43.49900 -23.70000 -10.39810 NaN 1.17000 1.19000 NaN b8xh
170.85000 -43.52100 -25.21000 -10.68813 NaN 0.58000 0.83000 NaN b8xf
171.06200 -43.61000 -28.51000 -10.88824 NaN 0.54000 0.53000 NaN b8xe
171.05700 -43.84800 -30.07000 -11.70852 NaN 0.60000 0.61000 NaN b8xd
170.87900 -43.92800 -29.93000 -11.82862 NaN 0.58000 0.59000 NaN b8xc
170.71200 -44.02700 -30.13000 -12.02874 NaN 0.55000 0.70000 NaN b8xb
170.80100 -43.41300 -22.91000 -9.37800 NaN 0.71000 0.56000 NaN b8x9
170.88200 -43.32400 -21.71000 -9.29789 NaN 0.62000 0.76000 NaN b8x8
170.93800 -43.36300 -23.23000 -9.40794 NaN 0.62000 0.76000 NaN b8x6
171.08900 -43.41800 -25.44000 -10.34800 NaN 0.63000 0.60000 NaN b8x5
170.36100 -43.51900 -20.28000 -8.55813 NaN 0.54000 0.69000 NaN b8x4
170.25800 -43.55900 -20.91000 -6.83817 NaN 0.53000 0.71000 NaN b8x3
170.45200 -43.27800 -11.84000 -0.80784 NaN 0.54000 0.50000 NaN b8x1
170.52200 -43.24800 -12.02000 -0.61780 NaN 0.50000 0.49000 NaN b8wy
170.68500 -43.23100 -14.52000 -3.53778 NaN 0.53000 0.78000 NaN b8wx
170.26200 -43.41400 -15.59000 -4.25800 NaN 0.57000 0.70000 NaN b8ww
170.36000 -43.36600 -13.26000 -2.55794 NaN 0.93000 1.00000 NaN b8wv
170.45100 -43.39400 -17.71000 -6.99798 NaN 0.51000 0.81000 NaN b8wu
170.51300 -43.37900 -18.79000 -7.16796 NaN 0.62000 0.81000 NaN b8wt
170.59000 -43.29100 -14.88000 -5.56785 NaN 0.63000 0.57000 NaN b8wr
170.67600 -43.30300 -18.29000 -6.63787 NaN 0.57000 0.62000 NaN b8wq
170.73900 -43.26100 -17.65000 -6.70782 NaN 0.52000 0.75000 NaN b8wp
170.71800 -43.33100 -19.20000 -7.69790 NaN 0.68000 0.62000 NaN b8wn
170.68500 -43.42600 -21.49000 -8.96801 NaN 0.60000 0.71000 NaN b8wm
170.60200 -43.50900 -22.29000 -9.34811 NaN 0.57000 0.60000 NaN b8wl
175.82100 -41.03300 -27.45001 -9.34527 NaN 0.69000 0.90000 NaN b8nn
169.38800 -43.97200 -19.16000 -6.31867 NaN 0.60000 0.73000 NaN b8la
169.31600 -43.95600 -16.93000 -6.70865 NaN 0.62000 0.48000 NaN b8l1
169.17800 -43.96900 -17.49000 -4.62867 NaN 0.99000 1.12000 NaN b8km
169.37000 -43.76500 -9.75000 -2.39842 NaN 0.54000 0.70000 NaN b8k9
170.01800 -43.46400 -9.75000 -0.86806 NaN 0.57000 0.78000 NaN b8dp
170.18700 -43.36700 -7.09000 -0.48794 NaN 0.47000 0.67000 NaN b8cy
171.43100 -42.73800 -7.55000 -1.15719 NaN 0.68000 0.58000 NaN b89u
169.18700 -44.11100 -20.56000 -8.03884 NaN 0.56000 0.53000 NaN b7v0
169.34600 -43.98300 -18.16000 -6.60869 NaN 0.49000 0.56000 NaN b7uy
176.36700 -39.60700 -3.09986 -11.17508 NaN 0.75000 0.70000 NaN b7tk
175.02100 -40.87200 -17.09002 -5.20509 NaN 0.86000 0.61000 NaN b7pw
175.87600 -38.93300 2.82699 -8.03286 NaN 1.53000 1.33000 NaN b4lg
176.37300 -38.87900 3.72594 -10.10098 NaN 0.54000 0.53000 NaN b4jy
175.71500 -40.59900 -20.32002 -7.58484 NaN 0.45000 0.55000 NaN b3n7
169.75000 -46.23700 -27.77000 -12.30147 NaN 1.09000 1.17000 NaN b3me
176.32400 -38.54900 2.28778 -7.36089 NaN 0.67000 0.58000 NaN b3c4
178.26600 -38.01700 6.65056 -18.93174 NaN 0.59000 0.55000 NaN b3bd
172.08900 -43.70000 -31.68000 -11.24834 NaN 0.78000 0.80000 NaN b39y
178.28100 -37.90500 5.96051 -18.89159 NaN 0.63000 0.53000 NaN b39p
176.19600 -40.86900 -27.05000 -10.29510 NaN 0.61000 0.69000 NaN b339
170.30400 -44.42200 -30.06000 -14.86922 NaN 1.47000 1.65000 NaN b2w8
170.43200 -44.43500 -30.81000 -13.17924 NaN 1.21000 1.54000 NaN b2w7
170.92600 -43.09900 -13.56000 -3.11762 NaN 0.65000 0.51000 NaN b2p5
170.55200 -43.14700 -7.42000 -0.10768 NaN 0.48000 0.51000 NaN b2p3
170.34000 -43.22700 -6.47000 -0.32778 NaN 0.64000 0.52000 NaN b2nl
170.26100 -43.10800 -3.96000 -0.28763 NaN 0.50000 0.46000 NaN b2nb
170.44100 -43.03200 -5.17000 -0.07754 NaN 1.21000 1.17000 NaN b2na
171.04100 -42.83500 -5.33000 -0.53731 NaN 0.55000 0.49000 NaN b2l2
171.56300 -42.78200 -11.19000 -2.91725 NaN 0.60000 0.49000 NaN b2gw
171.63800 -42.62000 -7.13000 -1.04705 NaN 0.58000 0.66000 NaN b29n
176.17000 -38.26400 3.36992 -4.76490 NaN 0.83000 1.01000 NaN b278
175.38000 -39.55400 -0.57052 -2.76447 NaN 0.79000 0.75000 NaN b1xd
176.41000 -39.53400 -2.52976 -11.83536 NaN 0.68000 0.73000 NaN b1wa
175.49100 -39.95350 -4.43054 -4.96778 NaN 1.13691 0.50287 NaN b1ve
176.53600 -38.55700 2.99945 -10.10829 NaN 0.97000 0.93000 NaN b1q8
176.80500 -38.81500 3.64413 -13.32740 NaN 0.82000 0.76000 NaN b1pd
176.02700 -40.14500 -11.49003 -8.79454 NaN 0.91000 0.98000 NaN b1lv
177.91700 -37.98100 4.42117 -12.42152 NaN 0.78000 0.73000 NaN b1l0
177.46000 -38.93600 0.08196 -18.58413 NaN 0.56000 0.65000 NaN b1hk
176.16200 -40.24100 -14.38001 -10.16459 NaN 0.92000 0.76000 NaN b1ep
176.48300 -39.85500 -8.52991 -11.50455 NaN 0.99000 0.56000 NaN b1du
175.67500 -40.68600 -21.52002 -8.63491 NaN 0.73000 0.83000 NaN b1ak
169.20800 -43.93500 -15.72000 -5.21863 NaN 0.47000 0.65000 NaN b19w
169.23000 -43.84600 -11.47000 -2.30852 NaN 0.62000 0.53000 NaN b19t
175.44800 -40.72500 -18.66003 -7.69495 NaN 0.68000 0.51000 NaN b18y
175.26100 -40.68100 -16.34003 -5.04490 NaN 0.47000 0.49000 NaN b18u
174.87800 -41.40500 -28.31001 -9.56566 NaN 0.54000 0.72000 NaN b0y9
174.91300 -41.37500 -27.36001 -9.24563 NaN 1.14000 1.59000 NaN b0y0
174.86600 -41.25900 -23.64001 -7.63550 NaN 0.72000 0.70000 NaN b0lv
167.32700 -46.10700 -24.18000 -7.55131 NaN 1.35000 1.70000 NaN b0a5
168.30400 -46.41200 -25.29000 -13.16169 NaN 0.79000 0.86000 NaN b07d
175.49300 -41.51700 -32.02001 -9.58579 NaN 0.89000 0.76000 NaN b054
166.61500 -45.66900 -18.57000 -5.66076 NaN 1.13000 1.06000 NaN b047
