x,z,y,dy_dx,dy_dz
-308.0,-24.0,-15.686326191067943,0.029665024134576168,-0.25232890943220854
-304.0,-24.0,-15.7626424785224,-0.024486888669801088,-0.2592667537462501
-300.0,-24.0,-15.882221300426352,0.01036110290903558,-0.2701375557375183
-296.0,-24.0,-15.679753655250115,0.040451329175503314,-0.25173140617604206
-292.0,-24.0,-15.558610667022325,0.030532728460988423,-0.24071840724624316
-288.0,-24.0,-15.435491827562208,0.0031803746371985575,-0.22952578547714153
-284.0,-24.0,-15.533167669924737,-0.007419459136381201,-0.23840540751009875
-280.0,-24.0,-15.494847500653258,0.05717189894804764,-0.234921755758146
-276.0,-24.0,-15.075792478340356,0.039948598144089464,-0.19682584463879138
-272.0,-24.0,-15.175258715500542,0.006650028710436073,-0.20586822983517195
-268.0,-24.0,-15.022592248656867,0.055855618929812945,-0.1919894601221106
-264.0,-24.0,-14.728413764062038,0.03628945402636208,-0.16524596152258053
-260.0,-24.0,-14.73227661644597,0.04045435601621983,-0.16559712992111986
-256.0,-24.0,-14.40477891593228,0.09417536355688227,-0.13582461169260251
-252.0,-24.0,-13.978873707990912,0.10740638192298979,-0.09710595642520548
-248.0,-24.0,-13.545527860548361,0.07910086434948904,-0.05771087938497366
-244.0,-24.0,-13.346066793195,0.054798182871834245,-0.039578055080122576
-240.0,-24.0,-13.107142397573687,0.07727169830358283,-0.017857655478185297
-236.0,-24.0,-12.727893206766337,0.09401414960361487,0.016619543686119176
-232.0,-24.0,-12.355029200744768,0.07723712620017875,0.050516271506262145
-228.0,-24.0,-12.109996197164907,0.06452618316684244,0.07279199910443124
-224.0,-24.0,-11.838819735410029,0.05596150356924001,0.09744440471851101
-220.0,-24.0,-11.662304168610987,0.009728512188059923,0.11349127442751494
-216.0,-24.0,-11.76099163790555,-0.05376826493519582,0.10451968630982722
-212.0,-24.0,-12.092450288092554,0.01010640115387007,0.07438708174737241
-208.0,-24.0,-11.680140428674589,0.07756649239064184,0.11186979623991489
-204.0,-24.0,-11.471918348967419,0.009953381983084597,0.13079907621329356
-200.0,-24.0,-11.600513372809912,-0.02557879946265018,0.11910861950033991
-196.0,-24.0,-11.67654874466862,-0.01895903716165792,0.11219631296773014
-192.0,-24.0,-11.752185670103175,-0.028145375568836783,0.10532022883731584
-188.0,-24.0,-11.901711749219315,-0.04053611652780065,0.09172694891766708
-184.0,-24.0,-12.07647460232558,-0.043606972046038806,0.07583941681709727
-180.0,-24.0,-12.250567525587625,-0.04349172210399943,0.06001278742963878
-176.0,-24.0,-12.424408379157576,-0.043510895585282316,0.04420907346873393
-172.0,-24.0,-12.598654690269884,-0.04346142910202211,0.028368499731251662
-168.0,-24.0,-12.772099811973753,-0.04351089558531429,0.01260076139453603
-164.0,-24.0,-12.946741854952398,-0.04356036206850877,-0.003275787967158994
-160.0,-24.0,-13.120582708521823,-0.042851498255664255,-0.019079501928015663
-156.0,-24.0,-13.289553840997712,-0.03306477891776716,-0.03444051397127823
-152.0,-24.0,-13.38510093986396,-0.02305090940456478,-0.04312661386821004
-148.0,-24.0,-13.47396111623423,-0.022392697380822613,-0.051204811720052534
-144.0,-24.0,-13.564242518910541,-0.022470456008581996,-0.05941221196335378
-140.0,-24.0,-13.653724764302886,-0.022385049799504397,-0.06754696154447615
-136.0,-24.0,-13.743322917306577,-0.022367738510019386,-0.07569224818117504
-132.0,-24.0,-13.832666672383041,-0.0251068374668999,-0.08381440773358095
-128.0,-24.0,-13.944177617041776,-0.0307248203426409,-0.09395176633892044
-124.0,-24.0,-14.078465235124169,-0.033494383757896484,-0.10615973161913783
-120.0,-24.0,-14.212132687104948,-0.033381144676985164,-0.11831131816284524
-116.0,-24.0,-14.34551439254005,-0.03333984332643114,-0.13043692774785454
-112.0,-24.0,-14.478851433716397,-0.03335070733562562,-0.14255847694570423
-108.0,-24.0,-14.612320051225055,-0.03344296397247115,-0.15469198762830927
-104.0,-24.0,-14.746395145496166,-0.03201720644602357,-0.16688063256204688
-100.0,-24.0,-14.868457702793243,-0.024840573150548106,-0.17797722867996302
-96.0,-24.0,-14.94511973070055,-0.019070943948854335,-0.1849465039442637
-92.0,-24.0,-15.021025254384078,-0.018992635207441433,-0.19184700609731165
-88.0,-24.0,-15.097060812360082,-0.018949192751458677,-0.19875932954967568
-84.0,-24.0,-15.172618796395748,-0.018971883561737846,-0.20562823718928147
-80.0,-24.0,-15.248835880853985,-0.01897015406995517,-0.21255706304912136
-76.0,-24.0,-15.324380028955389,-0.018934133938008912,-0.21942471287652165
-72.0,-24.0,-15.400308952358056,-0.0189568365117192,-0.2263273422767642
-68.0,-24.0,-15.476034721049142,-0.018897039440431307,-0.2332115030668629
-64.0,-24.0,-15.551485267881507,-0.007165555325662654,-0.24007064368798692
-60.0,-24.0,-15.533359163654444,0.0059765420048529805,-0.23842281603098114
-56.0,-24.0,-15.503672931842683,0.007465737995496546,-0.23572406768445742
-52.0,-24.0,-15.473633259690471,0.007521390660319982,-0.23299318839789285
-48.0,-24.0,-15.443501806560123,0.007465737995566268,-0.23025396538604292
-44.0,-24.0,-15.413907355725941,0.007577741492312606,-0.2275635607647537
-40.0,-24.0,-15.382879874621622,0.007611304135802355,-0.224742880664361
-36.0,-24.0,-15.353016922639522,0.007426226885894005,-0.22202806684780652
-32.0,-24.0,-15.32347005953447,0.007498879413230686,-0.21934198838371088
-28.0,-24.0,-15.293025887333677,0.007605829563429811,-0.21657433636545687
-24.0,-24.0,-15.262623423027032,0.006629171334644246,-0.21381047597394387
-20.0,-24.0,-15.239992516656523,-0.008839608770841112,-0.21175312084935216
-16.0,-24.0,-15.33334029319376,-0.024253319715566768,-0.22023928235273726
-12.0,-24.0,-15.434019074381057,-0.02491483151125773,-0.22939189882430955
-8.0,-24.0,-15.532658945283822,-0.024682876212664517,-0.23835915981547018
-4.0,-24.0,-15.631482084082373,-0.02475793488111777,-0.2473430815244293
0.0,-24.0,-15.730722424332765,-0.024810085062554554,-0.2563649306381013
4.0,-24.0,-15.82996276458281,-0.01922514891225613,-0.26538677975174174
8.0,-24.0,-15.884523615630814,-0.006731397567721453,-0.27034685711974205
12.0,-24.0,-15.883813945124581,0.00013862966922006947,-0.2702823416191755
16.0,-24.0,-15.883414578277053,7.816549644590332e-05,-0.27024603554212745
20.0,-24.0,-15.883188621153014,0.0001458146342787625,-0.2702254939853965
24.0,-24.0,-15.882248061202823,0.00020235411271896098,-0.27013998853537924
28.0,-24.0,-15.881569788251262,0.00017384492938843366,-0.27007832735796455
32.0,-24.0,-15.880857301767715,0.00011758671852635239,-0.2700135558594603
36.0,-24.0,-15.880629094503051,-0.00010156787177262316,-0.2699928097444908
40.0,-24.0,-15.881669844741896,0.10872015475870755,-0.27008742340256786
44.0,-24.0,-15.010867856433391,0.37371879519999385,-0.19092360628361282
48.0,-24.0,-12.891919483141946,0.4168533742462457,0.0017080640156095228
52.0,-24.0,-11.676040862463426,0.17721805957579684,0.11224248407729331
56.0,-24.0,-11.474175006535571,0.03751810136393696,0.13059392552527993
60.0,-24.0,-11.37589605155193,-0.014630867053419205,0.13952837597833834
64.0,-24.0,-11.591221942962925,-0.05394018157086866,0.11995329494097517
68.0,-24.0,-11.80741750411888,-0.05414220213124099,0.10029915301770642
72.0,-24.0,-12.024359560012853,-0.05359420158284278,0.08057714793643611
76.0,-24.0,-12.236171116781621,-0.05063852049644835,0.061321551866547974
80.0,-24.0,-12.42946772398444,-0.04836364742619503,0.04374913302992822
84.0,-24.0,-12.623080296191182,-0.048385140438556684,0.026147990102042717
88.0,-24.0,-12.816548847492893,-0.04914327128669216,0.008559939983705078
92.0,-24.0,-13.016226466484719,-0.052213642656779635,-0.009592570833733438
96.0,-24.0,-13.23425798874713,-0.05450495164808111,-0.029413618312134293
100.0,-24.0,-13.452266079669368,-0.054600940317196756,-0.04923253566870156
104.0,-24.0,-13.671065511284704,-0.05465118067970165,-0.06912339308827753
108.0,-24.0,-13.889475525106981,-0.054594664952949845,-0.08897884889030294
112.0,-24.0,-14.107822830908303,-0.054570121815207484,-0.10882860396315008
116.0,-24.0,-14.326036499628641,-0.054626451996495407,-0.12866621021045366
120.0,-24.0,-14.544834446880266,-0.05460250194525895,-0.14855693268787418
124.0,-24.0,-14.762856515190713,-0.05469397761242978,-0.16837712071609645
128.0,-24.0,-14.982386267779704,-0.03158158265987687,-0.18833437095145955
132.0,-24.0,-15.015509176469727,0.010596679754526495,-0.1913455444687342
136.0,-24.0,-14.897612829743492,0.02928000889583382,-0.1806276947663492
140.0,-24.0,-14.781269105303057,0.029189306796910897,-0.17005099254449152
144.0,-24.0,-14.664098375368205,0.030979869636012847,-0.1593991080049595
148.0,-24.0,-14.533430148214954,0.13034234756806296,-0.14752017826375474
152.0,-24.0,-13.621359594823701,0.2579274097848123,-0.06460467341000453
156.0,-24.0,-12.470010869936456,0.1828915953725443,0.04006339248883606
160.0,-24.0,-12.158226831843347,0.07558549046929719,0.06840739595184586
164.0,-24.0,-11.865326946182078,0.15399731596639787,0.0950346582846886
168.0,-24.0,-10.926248304112164,0.29164377152253906,0.18040544392740787
172.0,-24.0,-9.532176774001766,0.5366878066874663,0.3071392193919895
176.0,-24.0,-6.632745850612434,0.7295069432073765,0.5707238487910198
180.0,-24.0,-3.6961212283427534,0.6237564394292335,0.8376897235428089
184.0,-24.0,-1.6426943351785657,0.32814753263048807,1.024364895648644
188.0,-24.0,-1.0709409672988488,0.09948069005578605,1.0763424745468
192.0,-24.0,-0.8468488147322772,0.05618632184551048,1.0967144884164883
196.0,-24.0,-0.621450392534765,0.056305383457008196,1.1172052540708077
200.0,-24.0,-0.3964057470762117,0.056325178794052966,1.1376638582034033
204.0,-24.0,-0.17084896218234125,0.05694471108149368,1.1581690204664827
208.0,-24.0,0.059151941575737776,0.06489460056011959,1.1790781935353989
212.0,-24.0,0.34830784229861544,0.0724448636303453,1.2053650936011149
216.0,-24.0,0.6387108506185002,0.07263171900343224,1.231765367084741
220.0,-24.0,0.9293615943260733,0.06376574723843653,1.2581881619672477
224.0,-24.0,1.1488368285259924,0.11384591732606852,1.278140455985422
228.0,-24.0,1.8401289329346215,0.2340148325021345,1.3409851927498428
232.0,-24.0,3.0209554885430685,0.29307876618202405,1.4483330614415197
236.0,-24.0,4.184759062390814,0.1627881533093209,1.5541333863367695
240.0,-24.0,4.323260715017636,-0.04779126483126267,1.5667244456664804
244.0,-24.0,3.8024289437407126,-0.12933975416677884,1.5193761028231239
248.0,-24.0,3.288542681683405,-0.12842474855262376,1.4726591699088232
252.0,-24.0,2.7750309553197225,-0.12844921962938594,1.4259762856939429
256.0,-24.0,2.2609489246483174,-0.1287548423458914,1.379241555632906
260.0,-24.0,1.7449922165525913,-0.12868804442043746,1.3323364003514764
264.0,-24.0,1.2314445692848177,-0.13029849104989022,1.2856502505998608
268.0,-24.0,0.7026042881534695,-0.17709276893692621,1.2375738614061018
272.0,-24.0,-0.185297582210592,-0.22575283051224343,1.1568555095548234
276.0,-24.0,-1.103418355944478,-0.22957293569539483,1.0733899846699246
280.0,-24.0,-2.0218810677737507,-0.22958392403798067,0.9898933745036272
284.0,-24.0,-2.9400897482483233,-0.22942287060529293,0.9064198580968479
288.0,-24.0,-3.857264032616094,-0.22965877213599994,0.8230403776997778
292.0,-24.0,-4.777359925336323,-0.22964396225193656,0.7393952965433934
296.0,-24.0,-5.694415730631587,-0.22960225779205012,0.6560265869710968
300.0,-24.0,-6.614177987672724,-0.26748218460534945,0.5724118363309932
304.0,-24.0,-7.834273207474382,-0.3180473742249872,0.4614940890762973
308.0,-24.0,-9.158556981472621,-0.33083696131169305,0.34110465507645726
312.0,-24.0,-10.480968897967927,-0.33095213338409746,0.22088538994052032
316.0,-24.0,-11.806174048545401,-0.2885052280557394,0.10041219443347726
320.0,-24.0,-12.789010722413842,-0.17863173207125027,0.011063405899982559
324.0,-24.0,-13.235227905115403,-0.1120193994205243,-0.029501792527432125
328.0,-24.0,-13.685165917778036,-0.12648335314686876,-0.07040524822403493
332.0,-24.0,-14.247094730290353,-0.14079461588809572,-0.12148968572515484
336.0,-24.0,-14.811522844882802,-0.14062410067615727,-0.1728013325062865
340.0,-24.0,-15.372087535699611,-0.2758294899982956,-0.22376175894417827
344.0,-24.0,-17.018158764869167,-0.5745134828198075,-0.37340459795959235
348.0,-24.0,-19.96819539825807,0.5134313221944395,-0.6415897464494931
352.0,-24.0,-12.91070818731365,0.8821859013680526,-0.0
356.0,-24.0,-12.91070818731365,0.0,-0.0
360.0,-24.0,-12.91070818731365,0.0,-0.0
364.0,-24.0,-12.91070818731365,0.0,-0.0
368.0,-24.0,-12.91070818731365,0.0,-0.0
372.0,-24.0,-12.91070818731365,0.0,-0.0
376.0,-24.0,-12.91070818731365,0.0,-0.0
380.0,-24.0,-12.91070818731365,0.0,-0.0
-380.0,-20.0,-12.91070818731365,0.0,-0.0
-376.0,-20.0,-12.91070818731365,0.0,-0.0
-372.0,-20.0,-12.91070818731365,0.0,-0.0
-368.0,-20.0,-12.91070818731365,0.0,-0.0
-364.0,-20.0,-12.91070818731365,0.0,-0.0
-360.0,-20.0,-12.91070818731365,0.0,-0.0
-356.0,-20.0,-12.91070818731365,0.0,-0.0
-352.0,-20.0,-12.91070818731365,-1.5104660587960723,-0.0
-348.0,-20.0,-24.99443665768223,-1.3632282648584002,0.03395423382510998
-344.0,-20.0,-23.816534306180852,0.2920436045552717,0.0733910994474658
-340.0,-20.0,-22.658087821240056,0.23144975812008628,0.09720289626518497
-336.0,-20.0,-21.964936241220162,0.2694546952582604,0.14127295291632347
-332.0,-20.0,-20.502450259173973,0.33943423361335245,0.19710388546985147
-328.0,-20.0,-19.249462372313342,0.2729828150731608,0.2196212756884517
-324.0,-20.0,-18.318587738588686,0.1895489349785069,0.2485060964201622
-320.0,-20.0,-17.733070892485287,0.1021797030951963,0.2551136543808883
-316.0,-20.0,-17.501150113827116,0.07621786923417773,0.26814377592909255
-312.0,-20.0,-17.123327938611865,0.10068853562879232,0.2807600683162108
-308.0,-20.0,-16.695641828796777,0.04045230563805813,0.2943429477903128
-304.0,-20.0,-16.7997094935074,-0.03339121182245597,0.28774693557377073
-300.0,-20.0,-16.962771523376425,0.014128776694139589,0.2845832408275484
-296.0,-20.0,-16.686679279954284,0.05516090342114088,0.2935892067698642
-292.0,-20.0,-16.521484296007298,0.0416355388104388,0.2994890086107138
-288.0,-20.0,-16.353594969470773,0.00433687450527076,0.3050197947133251
-284.0,-20.0,-16.48678929996513,-0.010117444276883436,0.29579930634761564
-280.0,-20.0,-16.43453452368584,0.07796168038370155,0.30220917362828015
-276.0,-20.0,-15.86309585689552,0.05447536110557638,0.32334976216898004
-272.0,-20.0,-15.99873163484123,0.009068220968776242,0.3148062110512937
-268.0,-20.0,-15.79055008914531,0.07616675308610876,0.32473446817949414
-264.0,-20.0,-15.38939761015236,0.04948561912685734,0.3391798382673885
-260.0,-20.0,-15.39466513613045,0.055165030931208836,0.3389938606480247
-256.0,-20.0,-14.948077362702689,0.12842095030483947,0.35385816571080064
-252.0,-20.0,-14.367297533691735,0.14646324807680422,0.3743005903970813
-248.0,-20.0,-13.776371378088255,0.10786481502203049,0.3940372691478746
-244.0,-20.0,-13.504379013515491,0.07472479482522831,0.3999690632708852
-240.0,-20.0,-13.178573019486429,0.10537049768670381,0.4123519999203644
-236.0,-20.0,-12.66141503202186,0.12820111309583848,0.43214959228330363
-232.0,-20.0,-12.15296411471972,0.10532335390933478,0.4456683251907574
-228.0,-20.0,-11.818828200747182,0.08799024977296699,0.46214095132494704
-224.0,-20.0,-11.449042116535985,0.07631114123078198,0.4674196199882388
-220.0,-20.0,-11.208339070900927,0.013266152983718138,0.47993070646683567
-216.0,-20.0,-11.34291289266624,-0.07332036127526709,0.4675890437824728
-212.0,-20.0,-11.794901961103063,0.013781456118913793,0.4530241978141303
-208.0,-20.0,-11.23266124371493,0.1057724896236023,0.4813660359478106
-204.0,-20.0,-10.948722044114245,0.013572793613297218,0.48380145508428807
-200.0,-20.0,-11.124078894808552,-0.03488018108543178,0.4792627000347258
-196.0,-20.0,-11.227763492797699,-0.025853232493169953,0.47572751772968835
-192.0,-20.0,-11.330904754753911,-0.03838005759386842,0.47236830353871084
-188.0,-20.0,-11.534803953548646,-0.05527652253790993,0.4659258287172712
-184.0,-20.0,-11.77311693505719,-0.05946405279005296,0.45792797097458005
-180.0,-20.0,-12.01051637586907,-0.0593068937781811,0.45004182148120364
-176.0,-20.0,-12.24757208528264,-0.05933303943447599,0.4420805967067618
-172.0,-20.0,-12.485180691344878,-0.05926558513912106,0.4342944111252687
-168.0,-20.0,-12.721696766395608,-0.05933303943451951,0.42626320081509106
-164.0,-20.0,-12.959845006821034,-0.05940049372978473,0.4185113989124962
-160.0,-20.0,-13.196900716233886,-0.05843386125772376,0.4105246165782126
-156.0,-20.0,-13.427315896882824,-0.045088334887864345,0.40277776343583027
-152.0,-20.0,-13.5576073953368,-0.03143305827895193,0.39833305560272536
-148.0,-20.0,-13.67878036311444,-0.03053549642839437,0.3941519790031125
-144.0,-20.0,-13.801891366763956,-0.030641530920793913,0.39003070609634194
-140.0,-20.0,-13.92391261048079,-0.030525067908415027,0.38602935600197186
-136.0,-20.0,-14.046091910031276,-0.03050146160457179,0.3818342187883703
-132.0,-20.0,-14.167924303317365,-0.03423659654577271,0.3778819533047637
-128.0,-20.0,-14.319984682397457,-0.04189748228541923,0.3729039388957358
-124.0,-20.0,-14.503104161600719,-0.04567415966985888,0.3669014542910276
-120.0,-20.0,-14.685377959756329,-0.045519742741343405,0.3607915348761588
-116.0,-20.0,-14.867262103531466,-0.045463422717860524,0.35468416992015506
-112.0,-20.0,-15.049085341499213,-0.045478237275853095,0.3486319972986678
-108.0,-20.0,-15.231088001738291,-0.04560404178064248,0.3425672246655871
-104.0,-20.0,-15.413917675744353,-0.043659826971850446,0.33647248390942086
-100.0,-20.0,-15.580366617513095,-0.03387350884165663,0.33060647359640294
-96.0,-20.0,-15.684905746477606,-0.02600583265752876,0.32723537876725817
-92.0,-20.0,-15.788413278773325,-0.025899048010147308,0.32386132487384334
-88.0,-20.0,-15.892098130558784,-0.02583980829744359,0.32046329622151215
-84.0,-20.0,-15.995131745152873,-0.025870750311460577,0.3169260078385807
-80.0,-20.0,-16.09906413305047,-0.02586839191357515,0.3135731275386251
-76.0,-20.0,-16.202078880461475,-0.025819273551830335,0.31002902358755646
-72.0,-20.0,-16.30561832146511,-0.025850231606889817,0.3065837751166629
-68.0,-20.0,-16.408880733316593,-0.025768690146042772,0.30315652495383927
-64.0,-20.0,-16.511767842633454,-0.00977121180772178,0.29977362163750754
-60.0,-20.0,-16.487050427778367,0.00814983000661762,0.3000617809551722
-56.0,-20.0,-16.446569202580513,0.010180551812040584,0.3015498213976966
-52.0,-20.0,-16.405606013282043,0.010256441809527228,0.3029144918272171
-48.0,-20.0,-16.364517668104295,0.010180551812136063,0.30428659173455896
-44.0,-20.0,-16.324161598784954,0.010333283853153574,0.30562895677547
-40.0,-20.0,-16.281851397279066,0.010379051094275837,0.3069303458426531
-36.0,-20.0,-16.241129190030748,0.01012667302621928,0.308284182430812
-32.0,-20.0,-16.200838013069312,0.0102257446544054,0.3096228414137798
-28.0,-20.0,-16.159323232795504,0.010371585768313096,0.3110849530915354
-24.0,-20.0,-16.117865326922807,0.009039779092696598,0.31246110918349146
-20.0,-20.0,-16.08700500005393,-0.012054011960237698,0.3135392786746545
-16.0,-20.0,-16.21429742260471,-0.03307270870304535,0.3096382353023559
-12.0,-20.0,-16.351586669678294,-0.033974770242624075,0.30525062476005327
-8.0,-20.0,-16.4860955845457,-0.0336584675627245,0.30071632747610444
-4.0,-20.0,-16.62085441018009,-0.03376082029243355,0.29618488154460465
0.0,-20.0,-16.75618214688517,-0.033831934176210776,0.2916732045129973
4.0,-20.0,-16.891509883589777,-0.0262161121530764,0.2870399226398861
8.0,-20.0,-16.96591104410978,-0.009179178501438123,0.2842252180784357
12.0,-20.0,-16.96494331160128,0.00018904045802736746,0.2844292251798086
16.0,-20.0,-16.964398720445562,0.0001065893133351814,0.28447837708635504
20.0,-20.0,-16.9640905970946,0.00019883813765275704,0.28458962512811414
24.0,-20.0,-16.96280801534434,0.0002759374264349468,0.2844501027350681
28.0,-20.0,-16.96188309768312,0.00023706126734790445,0.28451066360044064
32.0,-20.0,-16.960911525205557,0.00016034552526322798,0.284612337160135
36.0,-20.0,-16.960600333481015,-0.0001385016433261832,0.2845485323753727
40.0,-20.0,-16.962019538352166,0.14825475648914654,0.28349600757682936
44.0,-20.0,-15.774562281567842,0.5096165389090823,0.2838823145683398
48.0,-20.0,-12.885087227079508,0.5684364194266986,0.3767720609461309
52.0,-20.0,-11.227070926154253,0.24166099033063215,0.34380743462358687
56.0,-20.0,-10.95179930443445,0.051161047314459696,0.3525451647836524
60.0,-20.0,-10.817782547638576,-0.019951182345571805,0.35917773792192165
64.0,-20.0,-11.111408763199025,-0.07355479305118462,0.3492376998557305
68.0,-20.0,-11.406220892048053,-0.0738302756335103,0.3392265994938919
72.0,-20.0,-11.702050968267107,-0.07308300215842212,0.3295451801509175
76.0,-20.0,-11.99088490931543,-0.06905252794970229,0.3199518511646984
80.0,-20.0,-12.254471191864726,-0.06595042830844755,0.3109989558053958
84.0,-20.0,-12.51848833578301,-0.06597973696166837,0.3021969052747122
88.0,-20.0,-12.782309087558072,-0.06701355175458024,0.2934801606758701
92.0,-20.0,-13.054596749819652,-0.07120042180469932,0.2846235585824777
96.0,-20.0,-13.351912461995667,-0.07432493406556517,0.2746803205813684
100.0,-20.0,-13.649196222344173,-0.07445582770526848,0.26472415285070117
104.0,-20.0,-13.947559083637815,-0.07452433729050245,0.2548150238925546
108.0,-20.0,-14.245390920668193,-0.07444727039038601,0.24499293059901106
112.0,-20.0,-14.543137246760903,-0.07441380247528273,0.23501084778819803
116.0,-20.0,-14.840701340470455,-0.07449061635885723,0.225057302017881
120.0,-20.0,-15.13906217763176,-0.07445795719808035,0.21522527688302495
124.0,-20.0,-15.436364998055097,-0.07458269674422269,0.20524525589400588
128.0,-20.0,-15.735723751585542,-0.043065794536195856,0.19508079687889524
132.0,-20.0,-15.780891354344664,0.014450017847081664,0.19172362996168668
136.0,-20.0,-15.620123608808889,0.03992728485795527,0.19744729059168042
140.0,-20.0,-15.461473075481022,0.03980360017760587,0.2027923891418313
144.0,-20.0,-15.301694807388042,0.042245276776381235,0.20788372169858338
148.0,-20.0,-15.123510861269972,0.17773956486554043,0.21084142053508592
152.0,-20.0,-13.879778288463719,0.3517191951611076,0.23651869730634845
156.0,-20.0,-12.309757299981111,0.2493976300534695,0.2542883053478382
160.0,-20.0,-11.884597248035963,0.10307112336722346,0.26522661013467475
164.0,-20.0,-11.485188313043324,0.20999633995417888,0.2785299581220404
168.0,-20.0,-10.204626528402532,0.39769605207618963,0.3413274461620497
172.0,-20.0,-8.303619896433807,0.7318470091192721,0.43293706047963376
176.0,-20.0,-4.349850455448355,0.9947821952827861,0.5717979085092115
180.0,-20.0,-0.34536233417151796,0.8505769628580456,0.7062219104701994
184.0,-20.0,2.4547652474160104,0.44747390813248367,0.7523028704435596
188.0,-20.0,3.2344289308883516,0.1356554864397082,0.7681019398726256
192.0,-20.0,3.540009138933676,0.0766177116075143,0.7778658265745111
196.0,-20.0,3.847370623748466,0.07678006835046575,0.7881203883747849
200.0,-20.0,4.154249685737402,0.07680706199189036,0.7984651907121958
204.0,-20.0,4.461827119683589,0.07765187874749135,0.8085949589890473
208.0,-20.0,4.775464715717333,0.08849263712743582,0.8205406361444536
212.0,-20.0,5.169768216703075,0.09878845040501627,0.8337406354238965
216.0,-20.0,5.565772318957463,0.09904325318649843,0.8468444692111505
220.0,-20.0,5.962114242195063,0.08695329168877708,0.8603113535685529
224.0,-20.0,6.26139865246768,0.1552444327173662,0.8500121722219169
228.0,-20.0,7.2040697039339925,0.3191111352301834,0.837483038134472
232.0,-20.0,8.814287734309147,0.3996528629754872,0.8686360078995843
236.0,-20.0,10.40129260773789,0.22198384542180127,0.8820648214119367
240.0,-20.0,10.590158497683557,-0.0651699065880853,0.8275557636800561
244.0,-20.0,9.879933355033208,-0.1763723920456075,0.8045042481004983
248.0,-20.0,9.179179361318697,-0.17512465711721426,0.7810925202850649
252.0,-20.0,8.478936098095494,-0.1751580267673445,0.7576387740038475
256.0,-20.0,7.777915147179941,-0.17557478501712465,0.7341818321449096
260.0,-20.0,7.074337817958496,-0.1754836969369601,0.7109923443503263
264.0,-20.0,6.374045571684261,-0.1776797605225775,0.6873882867825285
268.0,-20.0,5.652899733777876,-0.24149013945944486,0.6644295387642998
272.0,-20.0,4.442124456008702,-0.3078447688803319,0.6249396608288547
276.0,-20.0,3.190141582735221,-0.31305400322099297,0.5831599294860899
280.0,-20.0,1.9376924302407579,-0.31306898732451904,0.5414482644451927
284.0,-20.0,0.6855896841390686,-0.3128493690072176,0.4997605235336865
288.0,-20.0,-0.5651025218169828,-0.3131710529127272,0.45791052634481477
292.0,-20.0,-1.8197787391627487,-0.3131508576162771,0.4164534879216524
296.0,-20.0,-3.0703093827471997,-0.3130939878982502,0.3746020376674622
300.0,-20.0,-4.32453064234875,-0.36474843355274905,0.33320979095479936
304.0,-20.0,-5.988296851169192,-0.4337009648522552,0.27907416659180295
308.0,-20.0,-7.794138361166792,-0.45114131087958165,0.21890299258348922
312.0,-20.0,-9.597427338205845,-0.4512983637055875,0.1583324565482238
316.0,-20.0,-11.404525270811492,-0.3934162200760083,0.09764194997222897
320.0,-20.0,-12.744757098813912,-0.24358872555170485,0.04885815700257923
324.0,-20.0,-13.35323507522513,-0.15275372648253294,0.029591201213026164
328.0,-20.0,-13.966786910674175,-0.17247729974573,0.008762530816164071
332.0,-20.0,-14.73305347319097,-0.1919926580292215,-0.015847362580635238
336.0,-20.0,-15.502728174907947,-0.19176013728566899,-0.041542562943766015
340.0,-20.0,-16.267134571476323,-0.3761311227249484,-0.06719153496819907
344.0,-20.0,-18.511777156707534,-0.7834274765724651,-0.06309586133781764
348.0,-20.0,-22.534554384056044,0.7001336211742355,-0.17374882087805554
352.0,-20.0,-12.91070818731365,1.2029807745927992,-0.0
356.0,-20.0,-12.91070818731365,0.0,-0.0
360.0,-20.0,-12.91070818731365,0.0,-0.0
364.0,-20.0,-12.91070818731365,0.0,-0.0
368.0,-20.0,-12.91070818731365,0.0,-0.0
372.0,-20.0,-12.91070818731365,0.0,-0.0
376.0,-20.0,-12.91070818731365,0.0,-0.0
380.0,-20.0,-12.91070818731365,0.0,-0.0
-380.0,-16.0,-12.91070818731365,0.0,-0.0
-376.0,-16.0,-12.91070818731365,0.0,-0.0
-372.0,-16.0,-12.91070818731365,0.0,-0.0
-368.0,-16.0,-12.91070818731365,0.0,-0.0
-364.0,-16.0,-12.91070818731365,0.0,-0.0
-360.0,-16.0,-12.91070818731365,0.0,-0.0
-356.0,-16.0,-12.91070818731365,0.0,-0.0
-352.0,-16.0,-12.91070818731365,-1.0737208759586767,-0.0
-348.0,-16.0,-21.500475194983064,-0.9263096281153611,0.8735437093681169
-344.0,-16.0,-20.32118521223654,0.2774139724472744,0.873831715976328
-340.0,-16.0,-19.28116341540487,0.23761167609025424,0.8347665286548893
-336.0,-16.0,-18.420291803514505,0.2975010990607241,0.8877554762819977
-332.0,-16.0,-16.901154622919076,0.3272667607552533,0.8960460009458289
-328.0,-16.0,-15.802157717472479,0.25158960867062885,0.8618852026830273
-324.0,-16.0,-14.888437753554046,0.17449493101000835,0.8572247237762862
-320.0,-16.0,-14.406198269392412,0.09456946177874093,0.833200650940892
-316.0,-16.0,-14.131882059324118,0.08153951804038617,0.8423383314451822
-312.0,-16.0,-13.753882125069323,0.10003743132233467,0.842341862702793
